machine,station_id,station_type,day,cause,trigger_sensor,stop_reason_detail,start,end,minutes
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 10:46:00,2025-01-27 11:20:00,35
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 14:04:00,2025-01-27 14:04:00,1
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 14:39:00,2025-01-27 15:04:00,26
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 15:48:00,2025-01-27 15:56:00,9
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 16:16:00,2025-01-27 16:32:00,17
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 17:11:00,2025-01-27 17:16:00,6
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 17:30:00,2025-01-27 17:53:00,24
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 18:11:00,2025-01-27 18:46:00,36
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 21:35:00,2025-01-27 21:37:00,3
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 21:57:00,2025-01-27 22:01:00,5
M1,ST2,CNC,2025-01-27,Blocked,,,2025-01-27 23:43:00,2025-01-27 23:57:00,15
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 00:16:00,2025-01-28 00:47:00,32
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 01:36:00,2025-01-28 01:45:00,10
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 01:47:00,2025-01-28 01:50:00,4
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 02:16:00,2025-01-28 02:21:00,6
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 02:53:00,2025-01-28 02:57:00,5
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 05:02:00,2025-01-28 05:32:00,31
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 06:26:00,2025-01-28 06:56:00,31
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 07:16:00,2025-01-28 07:41:00,26
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 08:28:00,2025-01-28 08:54:00,27
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 09:36:00,2025-01-28 09:44:00,9
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 09:52:00,2025-01-28 10:23:00,32
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 10:48:00,2025-01-28 10:59:00,12
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 11:35:00,2025-01-28 11:42:00,8
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 12:45:00,2025-01-28 13:11:00,27
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 13:16:00,2025-01-28 13:21:00,6
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 14:02:00,2025-01-28 14:21:00,20
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 14:28:00,2025-01-28 14:51:00,24
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 14:58:00,2025-01-28 15:01:00,4
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 15:56:00,2025-01-28 16:26:00,31
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 16:37:00,2025-01-28 17:34:00,58
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 19:13:00,2025-01-28 19:40:00,28
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 19:42:00,2025-01-28 20:32:00,51
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 20:36:00,2025-01-28 20:46:00,11
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 22:51:00,2025-01-28 22:53:00,3
M1,ST2,CNC,2025-01-28,Blocked,,,2025-01-28 22:59:00,2025-01-28 22:59:00,1
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 01:25:00,2025-01-29 02:06:00,42
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 02:26:00,2025-01-29 02:41:00,16
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 02:45:00,2025-01-29 02:57:00,13
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 03:05:00,2025-01-29 03:49:00,45
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 03:53:00,2025-01-29 04:38:00,46
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 05:37:00,2025-01-29 05:46:00,10
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 07:06:00,2025-01-29 07:12:00,7
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 09:59:00,2025-01-29 10:02:00,4
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 11:09:00,2025-01-29 11:26:00,18
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 12:44:00,2025-01-29 13:06:00,23
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 14:16:00,2025-01-29 15:13:00,58
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 15:47:00,2025-01-29 16:05:00,19
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 16:19:00,2025-01-29 16:34:00,16
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 16:45:00,2025-01-29 17:12:00,28
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 17:18:00,2025-01-29 17:43:00,26
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 18:21:00,2025-01-29 18:30:00,10
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 18:43:00,2025-01-29 18:47:00,5
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 19:37:00,2025-01-29 20:01:00,25
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 20:13:00,2025-01-29 20:31:00,19
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 21:38:00,2025-01-29 21:46:00,9
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 22:54:00,2025-01-29 23:07:00,14
M1,ST2,CNC,2025-01-29,Blocked,,,2025-01-29 23:24:00,2025-01-30 00:06:00,43
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 00:08:00,2025-01-30 00:34:00,27
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 00:43:00,2025-01-30 00:48:00,6
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 00:55:00,2025-01-30 01:00:00,6
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 02:01:00,2025-01-30 02:04:00,4
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 02:43:00,2025-01-30 02:49:00,7
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 03:56:00,2025-01-30 04:18:00,23
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 04:50:00,2025-01-30 04:57:00,8
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 05:01:00,2025-01-30 05:25:00,25
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 05:29:00,2025-01-30 05:29:00,1
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 06:01:00,2025-01-30 06:08:00,8
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 07:27:00,2025-01-30 07:33:00,7
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 07:37:00,2025-01-30 07:47:00,11
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 08:27:00,2025-01-30 08:58:00,32
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 09:10:00,2025-01-30 09:28:00,19
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 10:00:00,2025-01-30 10:10:00,11
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 10:17:00,2025-01-30 10:41:00,25
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 11:38:00,2025-01-30 11:54:00,17
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 12:29:00,2025-01-30 12:40:00,12
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 13:23:00,2025-01-30 13:51:00,29
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 14:16:00,2025-01-30 14:48:00,33
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 15:46:00,2025-01-30 16:15:00,30
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 16:47:00,2025-01-30 17:02:00,16
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 17:42:00,2025-01-30 18:02:00,21
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 18:14:00,2025-01-30 18:42:00,29
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 19:23:00,2025-01-30 19:28:00,6
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 19:36:00,2025-01-30 19:55:00,20
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 21:50:00,2025-01-30 21:55:00,6
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 22:02:00,2025-01-30 22:43:00,42
M1,ST2,CNC,2025-01-30,Blocked,,,2025-01-30 23:45:00,2025-01-31 00:14:00,30
M1,ST2,CNC,2025-01-31,Blocked,,,2025-01-31 00:18:00,2025-01-31 00:50:00,33
M1,ST2,CNC,2025-01-31,Blocked,,,2025-01-31 01:19:00,2025-01-31 01:29:00,11
M1,ST2,CNC,2025-01-31,Blocked,,,2025-01-31 03:50:00,2025-01-31 04:16:00,27
M1,ST2,CNC,2025-01-31,Blocked,,,2025-01-31 04:51:00,2025-01-31 05:03:00,13
M1,ST2,CNC,2025-01-31,Blocked,,,2025-01-31 05:28:00,2025-01-31 05:52:00,25
M1,ST2,CNC,2025-01-01,Starved,,,2025-01-01 07:12:00,2025-01-01 07:42:00,31
M1,ST2,CNC,2025-01-01,Starved,,,2025-01-01 08:47:00,2025-01-01 09:16:00,30
M1,ST2,CNC,2025-01-01,Starved,,,2025-01-01 13:42:00,2025-01-01 13:52:00,11
M1,ST2,CNC,2025-01-01,Starved,,,2025-01-01 17:38:00,2025-01-01 17:48:00,11
M1,ST2,CNC,2025-01-01,Starved,,,2025-01-01 20:26:00,2025-01-01 20:36:00,11
M1,ST2,CNC,2025-01-01,Starved,,,2025-01-01 21:29:00,2025-01-01 21:47:00,19
M1,ST2,CNC,2025-01-02,Starved,,,2025-01-02 00:05:00,2025-01-02 00:17:00,13
M1,ST2,CNC,2025-01-02,Starved,,,2025-01-02 01:51:00,2025-01-02 01:54:00,4
M1,ST2,CNC,2025-01-02,Starved,,,2025-01-02 01:58:00,2025-01-02 02:04:00,7
M1,ST2,CNC,2025-01-02,Starved,,,2025-01-02 06:27:00,2025-01-02 06:39:00,13
M1,ST2,CNC,2025-01-02,Starved,,,2025-01-02 07:55:00,2025-01-02 08:28:00,34
M1,ST2,CNC,2025-01-02,Starved,,,2025-01-02 16:34:00,2025-01-02 16:34:00,1
M1,ST2,CNC,2025-01-02,Starved,,,2025-01-02 17:12:00,2025-01-02 17:22:00,11
M1,ST2,CNC,2025-01-02,Starved,,,2025-01-02 18:59:00,2025-01-02 19:04:00,6
M1,ST2,CNC,2025-01-03,Starved,,,2025-01-03 01:15:00,2025-01-03 01:33:00,19
M1,ST2,CNC,2025-01-03,Starved,,,2025-01-03 03:32:00,2025-01-03 03:33:00,2
M1,ST2,CNC,2025-01-03,Starved,,,2025-01-03 08:43:00,2025-01-03 09:00:00,18
M1,ST2,CNC,2025-01-03,Starved,,,2025-01-03 15:31:00,2025-01-03 16:05:00,35
M1,ST2,CNC,2025-01-04,Starved,,,2025-01-04 05:34:00,2025-01-04 05:54:00,21
M1,ST2,CNC,2025-01-04,Starved,,,2025-01-04 06:19:00,2025-01-04 06:29:00,11
M1,ST2,CNC,2025-01-04,Starved,,,2025-01-04 06:33:00,2025-01-04 06:37:00,5
M1,ST2,CNC,2025-01-04,Starved,,,2025-01-04 15:54:00,2025-01-04 15:59:00,6
M1,ST2,CNC,2025-01-04,Starved,,,2025-01-04 16:16:00,2025-01-04 16:16:00,1
M1,ST2,CNC,2025-01-04,Starved,,,2025-01-04 18:16:00,2025-01-04 18:26:00,11
M1,ST2,CNC,2025-01-05,Starved,,,2025-01-05 03:25:00,2025-01-05 03:28:00,4
M1,ST2,CNC,2025-01-05,Starved,,,2025-01-05 12:27:00,2025-01-05 12:29:00,3
M1,ST2,CNC,2025-01-05,Starved,,,2025-01-05 14:00:00,2025-01-05 14:09:00,10
M1,ST2,CNC,2025-01-05,Starved,,,2025-01-05 20:29:00,2025-01-05 20:48:00,20
M1,ST2,CNC,2025-01-05,Starved,,,2025-01-05 22:18:00,2025-01-05 22:25:00,8
M1,ST2,CNC,2025-01-05,Starved,,,2025-01-05 23:49:00,2025-01-06 00:04:00,16
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 00:43:00,2025-01-06 00:55:00,13
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 06:51:00,2025-01-06 07:15:00,25
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 07:38:00,2025-01-06 08:00:00,23
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 09:31:00,2025-01-06 09:38:00,8
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 10:14:00,2025-01-06 10:49:00,36
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 14:25:00,2025-01-06 14:36:00,12
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 16:25:00,2025-01-06 16:49:00,25
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 19:11:00,2025-01-06 19:36:00,26
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 20:37:00,2025-01-06 20:53:00,17
M1,ST2,CNC,2025-01-06,Starved,,,2025-01-06 22:38:00,2025-01-06 22:49:00,12
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 00:35:00,2025-01-07 00:36:00,2
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 01:35:00,2025-01-07 01:39:00,5
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 03:09:00,2025-01-07 03:15:00,7
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 12:31:00,2025-01-07 12:44:00,14
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 14:38:00,2025-01-07 14:54:00,17
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 15:58:00,2025-01-07 16:00:00,3
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 19:08:00,2025-01-07 19:38:00,31
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 20:20:00,2025-01-07 20:30:00,11
M1,ST2,CNC,2025-01-07,Starved,,,2025-01-07 23:39:00,2025-01-07 23:45:00,7
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 00:08:00,2025-01-08 00:08:00,1
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 00:26:00,2025-01-08 00:43:00,18
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 04:49:00,2025-01-08 05:25:00,37
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 05:48:00,2025-01-08 06:14:00,27
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 07:13:00,2025-01-08 07:26:00,14
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 12:41:00,2025-01-08 12:47:00,7
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 13:09:00,2025-01-08 13:16:00,8
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 16:16:00,2025-01-08 16:30:00,15
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 20:24:00,2025-01-08 20:31:00,8
M1,ST2,CNC,2025-01-08,Starved,,,2025-01-08 21:44:00,2025-01-08 22:14:00,31
M1,ST2,CNC,2025-01-09,Starved,,,2025-01-09 00:45:00,2025-01-09 00:58:00,14
M1,ST2,CNC,2025-01-09,Starved,,,2025-01-09 04:42:00,2025-01-09 05:00:00,19
M1,ST2,CNC,2025-01-09,Starved,,,2025-01-09 05:06:00,2025-01-09 05:17:00,12
M1,ST2,CNC,2025-01-09,Starved,,,2025-01-09 08:06:00,2025-01-09 08:34:00,29
M1,ST2,CNC,2025-01-09,Starved,,,2025-01-09 11:48:00,2025-01-09 11:48:00,1
M1,ST2,CNC,2025-01-09,Starved,,,2025-01-09 14:12:00,2025-01-09 14:14:00,3
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 00:56:00,2025-01-10 00:59:00,4
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 01:13:00,2025-01-10 01:30:00,18
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 02:59:00,2025-01-10 03:25:00,27
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 10:00:00,2025-01-10 10:01:00,2
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 10:15:00,2025-01-10 10:24:00,10
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 13:27:00,2025-01-10 13:42:00,16
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 13:45:00,2025-01-10 14:21:00,37
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 15:32:00,2025-01-10 15:39:00,8
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 18:33:00,2025-01-10 18:54:00,22
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 19:43:00,2025-01-10 20:03:00,21
M1,ST2,CNC,2025-01-10,Starved,,,2025-01-10 22:57:00,2025-01-10 23:18:00,22
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 02:27:00,2025-01-11 02:44:00,18
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 05:17:00,2025-01-11 05:45:00,29
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 07:48:00,2025-01-11 08:16:00,29
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 09:01:00,2025-01-11 09:22:00,22
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 12:53:00,2025-01-11 13:08:00,16
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 14:12:00,2025-01-11 14:16:00,5
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 17:15:00,2025-01-11 17:35:00,21
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 19:05:00,2025-01-11 19:14:00,10
M1,ST2,CNC,2025-01-11,Starved,,,2025-01-11 22:39:00,2025-01-11 22:54:00,16
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 00:02:00,2025-01-12 00:11:00,10
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 01:10:00,2025-01-12 01:23:00,14
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 03:36:00,2025-01-12 03:39:00,4
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 04:49:00,2025-01-12 04:57:00,9
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 08:54:00,2025-01-12 09:07:00,14
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 12:23:00,2025-01-12 12:33:00,11
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 13:28:00,2025-01-12 14:00:00,33
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 17:02:00,2025-01-12 17:23:00,22
M1,ST2,CNC,2025-01-12,Starved,,,2025-01-12 17:58:00,2025-01-12 18:10:00,13
M1,ST2,CNC,2025-01-13,Starved,,,2025-01-13 01:42:00,2025-01-13 02:07:00,26
M1,ST2,CNC,2025-01-13,Starved,,,2025-01-13 06:02:00,2025-01-13 06:12:00,11
M1,ST2,CNC,2025-01-13,Starved,,,2025-01-13 09:53:00,2025-01-13 10:22:00,30
M1,ST2,CNC,2025-01-13,Starved,,,2025-01-13 12:43:00,2025-01-13 12:48:00,6
M1,ST2,CNC,2025-01-13,Starved,,,2025-01-13 16:10:00,2025-01-13 16:17:00,8
M1,ST2,CNC,2025-01-13,Starved,,,2025-01-13 17:10:00,2025-01-13 17:14:00,5
M1,ST2,CNC,2025-01-13,Starved,,,2025-01-13 20:03:00,2025-01-13 20:04:00,2
M1,ST2,CNC,2025-01-13,Starved,,,2025-01-13 21:08:00,2025-01-13 21:13:00,6
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 01:05:00,2025-01-14 01:14:00,10
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 01:24:00,2025-01-14 01:49:00,26
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 05:47:00,2025-01-14 06:18:00,32
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 07:03:00,2025-01-14 07:10:00,8
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 07:41:00,2025-01-14 08:26:00,46
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 10:56:00,2025-01-14 10:58:00,3
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 14:49:00,2025-01-14 15:00:00,12
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 15:07:00,2025-01-14 15:36:00,30
M1,ST2,CNC,2025-01-14,Starved,,,2025-01-14 17:29:00,2025-01-14 17:40:00,12
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 01:20:00,2025-01-15 01:25:00,6
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 03:00:00,2025-01-15 03:36:00,37
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 04:49:00,2025-01-15 05:22:00,34
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 07:26:00,2025-01-15 07:34:00,9
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 10:33:00,2025-01-15 10:33:00,1
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 12:28:00,2025-01-15 12:54:00,27
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 19:30:00,2025-01-15 19:43:00,14
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 19:48:00,2025-01-15 19:57:00,10
M1,ST2,CNC,2025-01-15,Starved,,,2025-01-15 21:23:00,2025-01-15 21:45:00,23
M1,ST2,CNC,2025-01-16,Starved,,,2025-01-16 00:22:00,2025-01-16 00:25:00,4
M1,ST2,CNC,2025-01-16,Starved,,,2025-01-16 06:31:00,2025-01-16 06:34:00,4
M1,ST2,CNC,2025-01-16,Starved,,,2025-01-16 08:20:00,2025-01-16 08:50:00,31
M1,ST2,CNC,2025-01-16,Starved,,,2025-01-16 18:23:00,2025-01-16 18:50:00,28
M1,ST2,CNC,2025-01-16,Starved,,,2025-01-16 22:20:00,2025-01-16 22:43:00,24
M1,ST2,CNC,2025-01-16,Starved,,,2025-01-16 23:30:00,2025-01-16 23:40:00,11
M1,ST2,CNC,2025-01-17,Starved,,,2025-01-17 03:08:00,2025-01-17 03:36:00,29
M1,ST2,CNC,2025-01-17,Starved,,,2025-01-17 12:06:00,2025-01-17 12:13:00,8
M1,ST2,CNC,2025-01-17,Starved,,,2025-01-17 13:41:00,2025-01-17 14:14:00,34
M1,ST2,CNC,2025-01-17,Starved,,,2025-01-17 15:39:00,2025-01-17 15:55:00,17
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 01:15:00,2025-01-18 01:18:00,4
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 02:04:00,2025-01-18 02:04:00,1
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 02:47:00,2025-01-18 03:00:00,14
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 06:43:00,2025-01-18 07:01:00,19
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 10:45:00,2025-01-18 10:47:00,3
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 11:34:00,2025-01-18 11:41:00,8
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 18:05:00,2025-01-18 18:08:00,4
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 21:38:00,2025-01-18 22:06:00,29
M1,ST2,CNC,2025-01-18,Starved,,,2025-01-18 23:48:00,2025-01-18 23:51:00,4
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 00:53:00,2025-01-19 01:13:00,21
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 01:33:00,2025-01-19 01:55:00,23
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 02:37:00,2025-01-19 02:58:00,22
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 06:05:00,2025-01-19 06:30:00,26
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 07:50:00,2025-01-19 07:59:00,10
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 09:22:00,2025-01-19 09:51:00,30
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 10:13:00,2025-01-19 10:13:00,1
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 10:52:00,2025-01-19 11:17:00,26
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 16:53:00,2025-01-19 16:54:00,2
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 19:35:00,2025-01-19 20:03:00,29
M1,ST2,CNC,2025-01-19,Starved,,,2025-01-19 21:20:00,2025-01-19 21:28:00,9
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 00:54:00,2025-01-20 01:01:00,8
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 01:46:00,2025-01-20 01:51:00,6
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 04:10:00,2025-01-20 04:47:00,38
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 06:48:00,2025-01-20 07:15:00,28
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 08:07:00,2025-01-20 08:22:00,16
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 12:57:00,2025-01-20 13:02:00,6
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 15:08:00,2025-01-20 15:35:00,28
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 16:34:00,2025-01-20 16:58:00,25
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 18:17:00,2025-01-20 18:21:00,5
M1,ST2,CNC,2025-01-20,Starved,,,2025-01-20 20:46:00,2025-01-20 21:20:00,35
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 01:50:00,2025-01-21 02:23:00,34
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 02:28:00,2025-01-21 02:56:00,29
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 05:30:00,2025-01-21 06:01:00,32
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 09:16:00,2025-01-21 09:25:00,10
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 09:52:00,2025-01-21 10:13:00,22
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 10:35:00,2025-01-21 10:35:00,1
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 13:25:00,2025-01-21 13:42:00,18
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 15:20:00,2025-01-21 15:51:00,32
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 20:14:00,2025-01-21 20:17:00,4
M1,ST2,CNC,2025-01-21,Starved,,,2025-01-21 21:52:00,2025-01-21 22:11:00,20
M1,ST2,CNC,2025-01-22,Starved,,,2025-01-22 03:12:00,2025-01-22 03:24:00,13
M1,ST2,CNC,2025-01-22,Starved,,,2025-01-22 08:35:00,2025-01-22 08:41:00,7
M1,ST2,CNC,2025-01-22,Starved,,,2025-01-22 12:16:00,2025-01-22 12:35:00,20
M1,ST2,CNC,2025-01-22,Starved,,,2025-01-22 16:17:00,2025-01-22 16:39:00,23
